id,method,video_type,video_class,audio_class,overall_class,race,gender,path,fps,frame_count,width,height,duration,has_audio,audio_channels,sample_rate,audio_duration
id03757,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id03757\00149_1.mp4,25.0,134,224,224,5.36,True,1,16000,5.36
id03757,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id03757\00149_3.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id03757,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id03757\00149_id01168_Uz7M0nTbgWM_faceswap.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id04034,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04034\00009_0.mp4,25.0,125,224,224,5.0,True,1,16000,5.0
id04034,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04034\00009_id00971_edWrVVn-rC4_faceswap.mp4,25.0,312,224,224,12.48,True,1,16000,12.48
id04073,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04073\00021_0.mp4,25.0,142,224,224,5.68,True,1,16000,5.68
id04073,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04073\00021_1.mp4,25.0,119,224,224,4.76,True,1,16000,4.76
id04073,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04073\00021_2.mp4,25.0,105,224,224,4.2,True,1,16000,4.2
id04073,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04073\00021_3.mp4,25.0,195,224,224,7.8,True,1,16000,7.8
id04216,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04216\00470_0.mp4,25.0,115,224,224,4.6,True,1,16000,4.6
id04216,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04216\00470_id00029_TGpCGl036qk_faceswap.mp4,25.0,134,224,224,5.36,True,1,16000,5.36
id04219,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04219\00130_id00018_sap-FjURHlc_faceswap.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id04221,faceswap,FVRA,1,0,1,Caucasian (American),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04221\00053_id00062_bctnrIvZHTs_faceswap.mp4,25.0,179,224,224,7.16,True,1,16000,7.16
id00025,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00025\00025_id01004_867Wlj7Gw68_faceswap.mp4,25.0,213,224,224,8.52,True,1,16000,8.52
id00097,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00097\00162_0.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id00098,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_0.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id00098,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00616_xT51pPmksJw_faceswap.mp4,25.0,106,224,224,4.24,True,1,16000,4.24
id00100,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00100\00028_0.mp4,25.0,160,224,224,6.4,True,1,16000,6.4
id00100,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00100\00028_1.mp4,25.0,294,224,224,11.76,True,1,16000,11.76
id00100,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00100\00028_2.mp4,25.0,221,224,224,8.84,True,1,16000,8.84
id00100,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00100\00028_3.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id00145,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00145\00043_id01004_867Wlj7Gw68_faceswap.mp4,25.0,157,224,224,6.28,True,1,16000,6.28
id00180,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00180\00206_id00190_oZUSqqG9wu4_faceswap.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id00190,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00190\00072_id00180_lkeAa8Od_tg_faceswap.mp4,25.0,116,224,224,4.64,True,1,16000,4.64
id00231,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00231\00037_0.mp4,25.0,108,224,224,4.32,True,1,16000,4.32
id00231,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00231\00037_id01248_2y-HnTO8WrQ_faceswap.mp4,25.0,177,224,224,7.08,True,1,16000,7.08
id00231,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00231\00149_0.mp4,25.0,177,224,224,7.08,True,1,16000,7.08
id00261,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00261\00048_id03605_JGZt9DAhBRs_faceswap.mp4,25.0,141,224,224,5.64,True,1,16000,5.64
id00291,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00291\00052_0.mp4,25.0,160,224,224,6.4,True,1,16000,6.4
id00381,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00381\00030_0.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id00381,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00381\00030_id00272_VLY1boTtbRM_faceswap.mp4,25.0,147,224,224,5.88,True,1,16000,5.88
id00383,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00383\00171_0.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id00383,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00383\00171_id01217_7lVC4xEK_6E_faceswap.mp4,25.0,160,224,224,6.4,True,1,16000,6.4
id00398,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00398\00016_0.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id00398,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00398\00016_id00618__TwV2SmUIlY_faceswap.mp4,25.0,143,224,224,5.72,True,1,16000,5.72
id00418,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00418\00052_3.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id00418,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00418\00052_id00835_zWTp4szbb5k_faceswap.mp4,25.0,125,224,224,5.0,True,1,16000,5.0
id00428,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00428\00017_id01005_lJZrqhcRFSA_faceswap.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id00431,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00431\00039_id03696_Kz45DNXKLXI_faceswap.mp4,25.0,100,224,224,4.0,True,1,16000,4.0
id00458,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00458\00072_0.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id00458,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00458\00072_id00618__TwV2SmUIlY_faceswap.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id00462,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00462\00143_0.mp4,25.0,114,224,224,4.56,True,1,16000,4.56
id00462,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00462\00143_id00835_zWTp4szbb5k_faceswap.mp4,25.0,113,224,224,4.52,True,1,16000,4.52
id00555,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00555\00005_0.mp4,25.0,331,224,224,13.24,True,1,16000,13.24
id00555,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00555\00005_id00428_Kr7n-68JWww_faceswap.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id00616,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00616\00305_0.mp4,25.0,138,224,224,5.52,True,1,16000,5.52
id00618,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00618\00195_id00458_K4t1pQZL7ck_faceswap.mp4,25.0,138,224,224,5.52,True,1,16000,5.52
id00752,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00752\00340_0.mp4,25.0,114,224,224,4.56,True,1,16000,4.56
id00752,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00752\00340_id01227_eNr-P3gIrgo_faceswap.mp4,25.0,289,224,224,11.56,True,1,16000,11.56
id00835,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00835\00195_0.mp4,25.0,164,224,224,6.56,True,1,16000,6.56
id00835,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00835\00195_id00418_KSTOz7H0OuQ_faceswap.mp4,25.0,104,224,224,4.16,True,1,16000,4.16
id00841,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00841\00078_0.mp4,25.0,132,224,224,5.28,True,1,16000,5.28
id00841,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00841\00078_1.mp4,25.0,294,224,224,11.76,True,1,16000,11.76
id00841,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00841\00078_2.mp4,25.0,221,224,224,8.84,True,1,16000,8.84
id00841,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00841\00078_id01075_MtJUiHspdT0_faceswap.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id00848,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00848\00028_id02466_VOgaA7O5yWY_faceswap.mp4,25.0,229,224,224,9.16,True,1,16000,9.16
id01004,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01004\00028_id00428_Kr7n-68JWww_faceswap.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id01005,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01005\00028_id00428_Kr7n-68JWww_faceswap.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id01075,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01075\00160_0.mp4,25.0,331,224,224,13.24,True,1,16000,13.24
id01075,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01075\00160_1.mp4,25.0,294,224,224,11.76,True,1,16000,11.76
id01075,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01075\00160_2.mp4,25.0,221,224,224,8.84,True,1,16000,8.84
id01075,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01075\00160_3.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id01091,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01091\00236_0.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id01091,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01091\00236_id03696_Kz45DNXKLXI_faceswap.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id01216,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01216\00025_0.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id01216,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01216\00025_id03707_pwNcRPQ5qdo_faceswap.mp4,25.0,331,224,224,13.24,True,1,16000,13.24
id01217,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01217\00005_0.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id01217,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01217\00005_id01248_2y-HnTO8WrQ_faceswap.mp4,25.0,175,224,224,7.0,True,1,16000,7.0
id01223,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01223\00255_0.mp4,25.0,186,224,224,7.44,True,1,16000,7.44
id01223,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01223\00255_id00291_L_SLT-j82Ms_faceswap.mp4,25.0,155,224,224,6.2,True,1,16000,6.2
id01227,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01227\00052_0.mp4,25.0,153,224,224,6.12,True,1,16000,6.12
id01227,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01227\00052_id00261_gYQ5Scz5FnA_faceswap.mp4,25.0,127,224,224,5.08,True,1,16000,5.08
id01231,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01231\00015_id00272_VLY1boTtbRM_faceswap.mp4,25.0,207,224,224,8.28,True,1,16000,8.28
id01238,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01238\00037_0.mp4,25.0,177,224,224,7.08,True,1,16000,7.08
id01238,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01238\00037_id00100_sZ0Ex4WUEgM_faceswap.mp4,25.0,108,224,224,4.32,True,1,16000,4.32
id01245,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id01245\00028_id00100_sZ0Ex4WUEgM_faceswap.mp4,25.0,200,224,224,8.0,True,1,16000,8.0
id02464,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id02464\00002_0.mp4,25.0,177,224,224,7.08,True,1,16000,7.08
id02466,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id02466\00136_id03707_pwNcRPQ5qdo_faceswap.mp4,25.0,268,224,224,10.72,True,1,16000,10.72
id03556,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03556\00043_id02464_1hxJsZYV7mI_faceswap.mp4,25.0,308,224,224,12.32,True,1,16000,12.32
id03605,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03605\00048_1.mp4,25.0,294,224,224,11.76,True,1,16000,11.76
id03605,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03605\00048_3.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id03696,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03696\00160_id01091_oM2XdIGMM2c_faceswap.mp4,25.0,114,224,224,4.56,True,1,16000,4.56
id03707,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03707\00055_id02466_VOgaA7O5yWY_faceswap.mp4,25.0,153,224,224,6.12,True,1,16000,6.12
id03781,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03781\00021_0.mp4,25.0,111,224,224,4.44,True,1,16000,4.44
id03781,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03781\00195_0.mp4,25.0,158,224,224,6.32,True,1,16000,6.32
id03781,faceswap,FVRA,1,0,1,Caucasian (American),women,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id03781\00336_0.mp4,25.0,229,224,224,9.16,True,1,16000,9.16
id00056,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00056\00028_id07102_4gKPlwvjpsI_faceswap.mp4,25.0,126,224,224,5.04,True,1,16000,5.04
id00126,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00126\00173_id04884_eq_wk7h1Gzo_faceswap.mp4,25.0,264,224,224,10.56,True,1,16000,10.56
id00597,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00597\00019_id05743_Fjri4MXHXWY_faceswap.mp4,25.0,208,224,224,8.32,True,1,16000,8.32
id00740,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00740\00028_0.mp4,25.0,108,224,224,4.32,True,1,16000,4.32
id00863,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id00863\00015_0.mp4,25.0,107,224,224,4.28,True,1,16000,4.28
id01204,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01204\00092_id09143_rnD7HryoyLY_faceswap.mp4,25.0,179,224,224,7.16,True,1,16000,7.16
id01212,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01212\00014_0.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id01212,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01212\00183_id06269_Jm9bEizIGBE_faceswap.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id01215,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01215\00001_0.mp4,29.97,241,720,896,8.041374708041374,True,2,48000,8.05
id01589,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01589\00017_id03889_C54Tw6xrc4U_faceswap.mp4,25.0,152,224,224,6.08,True,1,16000,6.08
id01683,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01683\00052_2.mp4,25.0,284,224,224,11.36,True,1,16000,11.36
id01683,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id01683\00052_3.mp4,25.0,139,224,224,5.56,True,1,16000,5.56
id02332,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02332\00055_0.mp4,29.97,133,528,496,4.437771104437771,True,2,44100,4.41
id02332,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02332\00055_2.mp4,25.0,130,224,224,5.2,True,1,16000,5.2
id02365,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02365\00028_id06269_Jm9bEizIGBE_faceswap.mp4,25.0,156,224,224,6.24,True,1,16000,6.24
id02493,faceswap,FVRA,1,0,1,Asian (East),men,..\datasets\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id02493\00073_id09053_6baCAGutGFg_faceswap.mp4,25.0,159,224,224,6.36,True,1,16000,6.36
